Date,stocks,gold,bonds,property
2019-09-23,298.2100,143.7500,112.9700,93.6000
2019-09-24,295.8700,144.5100,113.2800,92.6500
2019-09-25,297.6200,141.8300,112.8100,92.8300
2019-09-26,297.0000,141.7900,113.0000,93.6100
2019-09-27,295.4000,141.0600,113.1400,93.0900
2019-09-30,296.7700,138.8700,113.1700,93.2500
2019-10-01,293.2400,139.6300,113.1200,92.3700
2019-10-02,288.0600,141.2600,113.2000,91.9800
2019-10-03,290.4200,141.9000,113.6400,92.8700
2019-10-04,294.3500,141.9000,113.8200,93.4300
2019-10-07,293.0800,140.6900,113.5100,93.2300
2019-10-08,288.5300,141.9200,113.5500,92.7400
2019-10-09,291.2700,142.0500,113.4900,92.9200
2019-10-10,293.2400,140.8100,113.1000,93.0700
2019-10-11,296.2800,140.0300,112.7300,93.0300
2019-10-14,295.9500,140.5900,112.9200,93.0700
2019-10-15,298.8800,139.6100,112.5500,93.1900
2019-10-16,298.4000,140.4100,112.7500,93.2000
2019-10-17,299.2800,140.6100,112.7200,93.8100
2019-10-18,297.9700,140.4600,112.8000,94.5300
2019-10-21,299.9900,139.7900,112.4900,95.2500
2019-10-22,299.0100,140.2000,112.6600,94.9700
2019-10-23,299.8800,140.5300,112.7500,95.1800
2019-10-24,300.3700,141.5300,112.7800,94.9400
2019-10-25,301.6000,141.8600,112.6200,94.1300
2019-10-28,303.3000,140.6400,112.3800,93.5600
2019-10-29,303.2100,140.2500,112.3900,94.1300
2019-10-30,304.1400,141.0200,112.7100,94.4700
2019-10-31,303.3300,142.4300,113.1500,94.3000
2019-11-01,306.1400,142.5600,112.9300,94.2800
2019-11-04,307.3700,142.1500,112.6500,93.6200
2019-11-05,307.0300,139.8500,112.2300,92.0300
2019-11-06,307.1000,140.4500,112.4000,92.2300
2019-11-07,308.1800,138.2700,111.8700,91.3100
2019-11-08,308.9400,137.3900,111.8100,91.0900
2019-11-11,308.3500,137.0600,111.8300,91.2900
2019-11-12,309.0000,137.4300,111.9500,90.6000
2019-11-13,309.1000,137.9800,112.1500,91.4300
2019-11-14,309.5500,138.5600,112.4700,92.1400
2019-11-15,311.7900,138.2100,112.4100,92.6400
2019-11-18,312.0200,138.6200,112.6200,93.0900
2019-11-19,311.9300,138.6900,112.7000,93.2500
2019-11-20,310.7700,138.7600,112.9700,93.2000
2019-11-21,310.2700,138.0000,112.8100,91.8900
2019-11-22,310.9600,137.7400,112.8700,91.5500
2019-11-25,313.3700,137.0800,112.9800,91.8400
2019-11-26,314.0800,137.7400,113.1400,93.0600
2019-11-27,315.4800,137.0100,113.0000,93.5000
2019-11-29,314.3100,137.8600,112.8600,93.0700
2019-12-02,311.6400,137.7900,112.4900,91.6600
2019-12-03,309.5500,139.1100,113.0000,92.2500
2019-12-04,311.4600,138.9200,112.8100,92.6300
2019-12-05,312.0200,139.0000,112.6800,92.6800
2019-12-06,314.8700,137.6200,112.5200,92.8700
2019-12-09,313.8800,137.5800,112.5800,93.0500
2019-12-10,313.5300,137.9700,112.5400,92.5100
2019-12-11,314.4200,138.9200,112.8400,91.5700
2019-12-12,317.1300,138.4300,112.3600,90.3300
2019-12-13,317.3200,139.0500,112.8100,90.3500
2019-12-16,319.5000,139.0400,112.5800,91.0000
2019-12-17,319.5700,139.0100,112.5900,90.1400
2019-12-18,319.5900,139.0200,112.3700,90.2700
2019-12-19,320.9000,139.3800,112.3000,91.0700
2019-12-20,320.7300,139.5200,112.3200,91.5700
2019-12-23,321.2200,139.9500,112.2400,91.1100
2019-12-24,321.2300,141.2700,112.3800,91.3500
2019-12-26,322.9400,142.3800,112.4800,91.7500
2019-12-27,322.8600,142.3300,112.6300,92.0400
2019-12-30,321.0800,142.6300,112.6300,92.1300
2019-12-31,321.8600,142.9000,112.3700,92.7900
2020-01-02,324.8700,143.9500,112.6800,91.7000
2020-01-03,322.4100,145.8600,113.0100,92.2700
2020-01-06,323.6400,147.3900,112.9200,92.3800
2020-01-07,322.7300,147.9700,112.8000,91.3500
2020-01-08,324.4500,146.8600,112.6700,91.6300
2020-01-09,326.6500,146.0300,112.7900,91.5800
2020-01-10,325.7100,146.9100,112.9800,92.2800
2020-01-13,327.9500,145.8200,112.9100,93.3900
2020-01-14,327.4500,145.6900,113.0100,93.0400
2020-01-15,328.1900,146.5400,113.1800,93.8800
2020-01-16,330.9200,146.3100,113.1800,94.6300
2020-01-17,331.9500,146.5800,113.0500,94.7200
2020-01-21,331.3000,146.7400,113.3700,95.6200
2020-01-22,331.3400,146.7900,113.4300,94.9800
2020-01-23,331.7200,147.1200,113.5800,95.7800
2020-01-24,328.7700,147.9800,113.7900,95.4500
2020-01-27,323.5000,148.9900,114.1400,94.9900
2020-01-28,326.8900,147.6600,114.0400,95.3700
2020-01-29,326.6200,148.4600,114.3000,95.0200
2020-01-30,327.6800,148.4700,114.3100,95.0900
2020-01-31,321.7300,149.3300,114.6500,93.9300
2020-02-03,324.1200,148.3600,114.3700,94.2400
2020-02-04,329.0600,146.4300,113.9900,95.2100
2020-02-05,332.8600,146.6100,113.8200,95.2700
2020-02-06,333.9800,147.4000,113.8900,95.5900
2020-02-07,332.2000,147.7900,114.2200,95.5700
2020-02-10,334.6800,148.1700,114.3500,96.6400
2020-02-11,335.2600,147.6600,114.2100,97.3700
2020-02-12,337.4200,147.5400,114.0900,97.9500
2020-02-13,337.0600,148.3800,114.1700,98.5400
2020-02-14,337.6000,149.0000,114.2900,99.5600
2020-02-18,336.7300,150.9100,114.4400,99.4500
2020-02-19,338.3400,151.7900,114.4100,98.1100
2020-02-20,336.9500,152.4100,114.6700,99.2800
2020-02-21,333.4800,154.7000,114.9000,99.5700
2020-02-24,322.4200,156.0900,115.2700,98.2100
2020-02-25,312.6500,153.3000,115.4700,95.5500
2020-02-26,311.5000,153.9700,115.3500,94.5200
2020-02-27,297.5100,154.0000,115.3700,89.4900
2020-02-28,296.2600,148.3800,116.2200,87.3300
2020-03-02,309.0900,149.2000,115.9400,91.0600
2020-03-03,300.2400,153.8900,116.7300,90.8500
2020-03-04,312.8600,154.1600,116.6400,94.2800
2020-03-05,302.4600,157.4900,117.0000,92.2600
2020-03-06,297.4600,157.5500,117.8600,90.6700
2020-03-09,274.2300,157.8100,117.7100,83.6800
2020-03-10,288.4200,154.4800,116.3800,86.5400
2020-03-11,274.3600,153.9300,114.7200,81.3400
2020-03-12,248.1100,147.7900,110.1300,73.1000
2020-03-13,269.3200,143.2800,111.8600,79.4800
2020-03-16,239.8500,141.6400,113.7300,65.3900
2020-03-17,252.8000,143.5600,110.7900,69.1700
2020-03-18,240.0000,140.7000,106.5700,62.5900
2020-03-19,240.5100,138.0400,108.9500,62.8100
2020-03-20,228.8000,140.1100,110.0300,59.6800
2020-03-23,222.9500,146.3000,112.6400,56.9100
2020-03-24,243.1500,153.4000,113.5700,62.0300
2020-03-25,246.7900,151.3000,114.7300,65.3700
2020-03-26,261.2000,153.2400,115.0800,69.9800
2020-03-27,253.4200,152.2500,115.5700,70.0500
2020-03-30,261.6500,152.9200,115.6800,71.5800
2020-03-31,257.7500,148.0500,115.3700,69.8500
2020-04-01,246.1500,149.4500,114.7300,65.2600
2020-04-02,251.8300,151.9000,114.9000,65.4800
2020-04-03,248.1900,152.6500,114.9800,64.5300
2020-04-06,264.8600,156.8800,115.5400,69.3100
2020-04-07,265.1300,156.0400,115.7000,69.9500
2020-04-08,274.0300,154.6500,115.8100,74.7200
2020-04-09,278.2000,158.6900,117.2500,78.9100
2020-04-13,275.6600,161.4100,116.7000,75.5900
2020-04-14,283.7900,162.6800,116.7600,77.7100
2020-04-15,277.7600,161.8500,117.2400,74.6300
2020-04-16,279.1000,161.7100,117.3900,73.7800
2020-04-17,286.6400,158.5700,117.2500,76.1100
2020-04-20,281.5900,159.7000,117.0800,73.2800
2020-04-21,273.0400,158.6100,117.1400,71.9500
2020-04-22,279.1000,161.7300,117.1400,73.0500
2020-04-23,279.0800,163.3400,117.4200,72.4400
2020-04-24,282.9700,162.6400,117.3600,72.7500
2020-04-27,287.0500,161.5600,116.8200,75.2400
2020-04-28,285.7300,160.8400,117.2800,75.8600
2020-04-29,293.2100,161.7300,117.3600,77.0000
2020-04-30,290.4800,158.8000,117.1000,76.1100
2020-05-01,282.7900,159.7800,116.8700,73.5400
2020-05-04,283.5700,160.3400,116.9700,73.1800
2020-05-05,286.1900,161.0200,116.8800,73.5400
2020-05-06,284.2500,158.9500,116.4100,72.2200
2020-05-07,287.6800,161.3900,116.7700,73.2500
2020-05-08,292.4400,160.4200,116.4600,74.9900
2020-05-11,292.5000,159.4200,116.1100,73.9000
2020-05-12,286.6700,160.0400,116.4100,70.5400
2020-05-13,281.6000,161.5800,116.6000,68.8300
2020-05-14,284.9700,163.0100,116.9600,69.0700
2020-05-15,286.2800,163.9300,117.0300,68.8000
2020-05-18,295.0000,162.6900,116.8600,72.8700
2020-05-19,291.9700,164.2600,116.9900,71.8900
2020-05-20,296.9300,164.6500,117.2900,72.5300
2020-05-21,294.8800,162.2500,117.3800,72.5900
2020-05-22,295.4400,163.2100,117.4400,73.5700
2020-05-26,299.0800,160.8900,117.2500,76.3200
2020-05-27,303.5300,161.1800,117.4200,77.8400
2020-05-28,302.9700,161.7200,117.3400,78.2100
2020-05-29,304.3200,162.9100,117.6500,77.4300
2020-06-01,305.5500,163.6600,117.3700,79.2200
2020-06-02,308.0800,162.6000,117.4700,79.8600
2020-06-03,312.1800,159.6000,117.1800,82.4200
2020-06-04,311.3600,161.2800,116.8300,81.6000
2020-06-05,319.3400,158.0100,116.9000,84.6900
2020-06-08,323.2000,159.7200,117.0300,86.7900
2020-06-09,320.7900,161.2600,117.1800,85.3500
2020-06-10,319.0000,163.5700,117.6600,83.1800
2020-06-11,300.6100,162.3900,117.4600,77.8400
2020-06-12,304.2100,162.6200,117.5800,80.6300
2020-06-15,307.0500,162.3300,117.9700,81.7700
2020-06-16,312.9600,162.2500,117.7400,83.3800
2020-06-17,311.6600,162.5600,117.6400,82.1700
2020-06-18,311.7800,162.2400,117.7600,81.2700
2020-06-19,308.6400,164.0300,117.8000,80.0900
2020-06-22,310.6200,165.0900,117.7700,80.0100
2020-06-23,312.0500,166.4800,117.7500,79.6800
2020-06-24,304.0900,165.9000,117.7300,77.4100
2020-06-25,307.3500,165.8000,117.8700,77.6300
2020-06-26,300.0500,166.5400,118.0100,76.1400
2020-06-29,304.4600,166.6300,118.1100,77.6100
2020-06-30,308.3600,167.3700,118.2100,78.5300
2020-07-01,310.5200,166.6200,118.0500,80.3400
2020-07-02,312.2300,166.9800,118.1900,80.1100
2020-07-06,317.0500,167.9800,118.1800,80.0700
2020-07-07,313.7800,169.0400,118.3600,78.4800
2020-07-08,316.1800,170.0900,118.3200,78.3700
2020-07-09,314.3800,169.6300,118.6300,77.8800
2020-07-10,317.5900,169.1900,118.4900,78.1200
2020-07-13,314.8400,169.4000,118.4800,77.1900
2020-07-14,318.9200,170.1900,118.6700,77.8400
2020-07-15,321.8500,170.3400,118.6800,78.6000
2020-07-16,320.7900,168.7300,118.7600,77.6600
2020-07-17,321.7200,170.1200,118.8800,78.6700
2020-07-20,324.3200,170.9400,119.0100,77.7300
2020-07-21,325.0100,173.0000,119.0800,77.9200
2020-07-22,326.8600,175.6300,119.1800,79.1100
2020-07-23,322.9600,177.1800,119.3200,78.7800
2020-07-24,320.8800,178.7000,119.2800,78.2000
2020-07-27,323.2200,182.2300,119.2000,78.9400
2020-07-28,321.1700,183.7500,119.2800,80.5100
2020-07-29,325.1200,185.1300,119.4200,82.0700
2020-07-30,323.9600,183.7600,119.5100,81.5400
2020-07-31,326.5200,185.4300,119.5600,81.3900
2020-08-03,328.7900,185.6400,119.4000,80.3100
2020-08-04,330.0600,189.5900,119.6300,81.5100
2020-08-05,332.1100,191.3500,119.4000,81.1000
2020-08-06,334.3300,193.8900,119.5700,81.2300
2020-08-07,334.5700,190.8100,119.4300,82.3900
2020-08-10,335.5700,190.1500,119.3200,82.5200
2020-08-11,332.8000,179.9400,118.9900,81.3300
2020-08-12,337.4400,179.1000,118.7500,82.1500
2020-08-13,336.8300,183.3300,118.3100,81.1400
2020-08-14,336.8400,182.5400,118.2000,81.1500
2020-08-17,337.9100,186.5000,118.3600,81.8100
2020-08-18,338.6400,188.1800,118.5300,81.4200
2020-08-19,337.2300,182.2400,118.3500,79.9900
2020-08-20,338.2800,183.5000,118.5600,80.7500
2020-08-21,339.4800,182.0300,118.6800,80.8800
2020-08-24,342.9200,181.0000,118.6300,81.4000
2020-08-25,344.1200,181.2200,118.3800,81.6100
2020-08-26,347.5700,183.3600,118.3600,80.8600
2020-08-27,348.3300,181.2400,117.9500,82.0500
2020-08-28,350.5800,184.3900,118.1100,82.5900
2020-08-31,349.3100,184.8300,118.3700,81.7500
2020-09-01,352.6000,185.0500,118.4200,81.8100
2020-09-02,357.7000,182.6200,118.6600,83.3300
2020-09-03,345.3900,181.1400,118.6900,82.3300
2020-09-04,342.5700,181.6400,118.1000,81.9000
2020-09-08,333.2100,181.2900,118.2300,80.9000
2020-09-09,339.7900,183.0500,118.2200,81.7000
2020-09-10,333.8900,182.4600,118.2300,80.7000
2020-09-11,334.0600,182.4500,118.3700,80.2500
2020-09-14,338.4600,183.8900,118.3800,82.2100
2020-09-15,340.1700,183.4500,118.3900,83.2000
2020-09-16,338.8200,183.9700,118.3300,83.6400
2020-09-17,335.8400,182.9600,118.3600,82.0100
2020-09-18,330.6500,183.2000,118.2200,80.1600
2020-09-21,326.9700,179.5200,118.2400,77.7500
2020-09-22,330.3000,178.6500,118.3300,78.6800
2020-09-23,322.6400,174.7900,118.0800,76.3100
2020-09-24,323.5000,175.4400,118.0900,76.7200
2020-09-25,328.7300,174.9400,118.1300,77.7000
2020-09-28,334.1900,176.7000,118.2300,79.2900
2020-09-29,332.3700,178.1900,118.2500,78.7200
2020-09-30,334.8900,177.1200,118.0600,78.9600
2020-10-01,337.0400,178.7000,118.0200,80.5400
2020-10-02,333.8400,178.5400,117.9000,81.9300
2020-10-05,339.7600,179.4100,117.5200,82.4000
2020-10-06,334.9300,177.3000,117.6200,81.8600
2020-10-07,340.7600,177.2200,117.5400,81.9800
2020-10-08,343.7800,177.8500,117.6900,83.3500
2020-10-09,346.8500,181.0800,117.7200,83.0200
2020-10-12,352.4300,180.5600,117.9500,83.4100
2020-10-13,350.1300,177.7200,117.9800,81.9800
2020-10-14,347.9300,178.2700,118.0500,80.9800
2020-10-15,347.5000,178.9200,117.9500,81.4000
2020-10-16,347.2900,178.3000,117.8900,80.8200
2020-10-19,342.0100,178.3900,117.7500,79.5600
2020-10-20,343.3800,179.2500,117.6500,80.1300
2020-10-21,342.7300,180.6000,117.5100,79.8900
2020-10-22,344.6100,178.8300,117.3000,79.8800
2020-10-23,345.7800,178.6400,117.4700,80.3600
2020-10-26,339.3900,178.5500,117.6300,79.2100
2020-10-27,338.2200,179.0200,117.9000,77.9400
2020-10-28,326.6600,176.1300,117.7300,76.0800
2020-10-29,329.9800,175.4000,117.5200,77.1000
2020-10-30,326.5400,176.2000,117.2000,76.5900
2020-11-02,330.2000,177.9100,117.2200,78.4200
2020-11-03,336.0300,178.9200,117.1700,79.9300
2020-11-04,343.5400,178.8200,117.9500,80.0700
2020-11-05,350.2400,182.9300,118.0600,80.4500
2020-11-06,350.1600,183.1900,117.8000,79.9000
2020-11-09,354.5600,175.0800,117.2500,82.7300
2020-11-10,354.0400,175.6600,117.0600,83.9400
2020-11-11,356.6700,174.9000,117.1300,84.2600
2020-11-12,353.2100,175.9600,117.6200,83.1600
2020-11-13,358.1000,177.1600,117.6400,85.3800
2020-11-16,362.5700,177.1500,117.6300,86.3400
2020-11-17,360.6200,176.5000,117.8700,86.4200
2020-11-18,356.2800,175.4900,117.9500,84.7400
2020-11-19,357.7800,175.1600,118.1700,85.0700
2020-11-20,355.3300,175.6900,118.2900,84.6100
2020-11-23,357.4600,172.2300,118.2600,84.7700
2020-11-24,363.2200,169.5900,118.1000,85.2200
2020-11-25,362.6600,169.5100,118.0600,85.2700
2020-11-27,363.6700,167.7900,118.2600,84.8900
2020-11-30,362.0600,166.6700,118.4200,84.0000
2020-12-01,366.0200,170.1800,117.8400,85.0800
2020-12-02,366.7900,171.4600,117.7100,84.4100
2020-12-03,366.6900,172.8100,117.9100,85.1200
2020-12-04,369.8500,172.3200,117.5900,86.4200
2020-12-07,369.0900,174.8900,117.7700,85.6700
2020-12-08,370.1700,175.5000,117.7800,85.3700
2020-12-09,366.8500,172.5000,117.6100,84.8400
2020-12-10,366.7300,172.1700,117.9000,84.4700
2020-12-11,366.3000,172.4900,118.0300,84.3900
2020-12-14,364.6600,171.5400,117.9600,84.0200
2020-12-15,369.5900,173.9400,118.0300,85.7400
2020-12-16,370.1700,174.9000,117.9800,85.8400
2020-12-17,372.2400,176.7400,117.8500,86.6700
2020-12-18,369.1800,176.4400,117.7900,84.9300
2020-12-21,367.8600,175.8800,117.7900,84.4500
2020-12-22,367.2400,174.4900,117.9600,85.0400
2020-12-23,367.5700,175.6500,117.8800,84.4900
2020-12-24,369.0000,176.3500,117.9900,83.8800
2020-12-28,372.1700,175.7100,118.0100,84.3800
2020-12-29,371.4600,176.3500,118.0300,83.6600
2020-12-30,371.9900,177.7000,118.1000,84.1200
2020-12-31,373.8800,178.3600,118.1900,84.9300
2021-01-04,368.7900,182.3300,118.0400,82.1700
2021-01-05,371.3300,182.8700,117.9200,82.2900
2021-01-06,373.5500,179.9000,117.3400,82.4300
2021-01-07,379.1000,179.4800,117.2200,82.2700
2021-01-08,381.2600,173.3400,117.0800,83.0700
2021-01-11,378.6900,173.0000,116.8900,81.9700
2021-01-12,378.7700,174.1200,116.9900,82.1600
2021-01-13,379.7900,173.3700,117.3600,83.1600
2021-01-14,378.4600,173.2800,117.1300,83.6500
2021-01-15,375.7000,171.1300,117.2500,84.6100
2021-01-19,378.6500,172.5800,117.4100,84.3700
2021-01-20,383.8900,175.3900,117.4200,85.9800
2021-01-21,384.2400,175.2800,117.2500,85.5700
2021-01-22,382.8800,173.9000,117.2500,85.7700
2021-01-25,384.3900,174.0500,117.5500,86.4200
2021-01-26,383.7900,173.6200,117.5100,87.0300
2021-01-27,374.4100,172.5200,117.5200,85.4900
2021-01-28,377.6300,172.6800,117.4400,85.9500
2021-01-29,370.0700,172.6100,117.3100,84.9600
2021-02-01,376.2300,174.2300,117.2300,86.9000
2021-02-02,381.5500,172.1100,117.0500,87.4200
2021-02-03,381.8500,171.8500,116.9100,87.2000
2021-02-04,386.1900,168.1500,116.8600,87.8000
2021-02-05,387.7100,169.8100,116.7100,88.1100
2021-02-08,390.5100,171.5200,116.8300,88.5900
2021-02-09,390.2500,172.0800,116.8800,88.9000
2021-02-10,390.0800,172.7100,116.9900,89.3800
2021-02-11,390.7100,171.2100,116.8500,89.5700
2021-02-12,392.6400,170.6900,116.5800,89.5900
2021-02-16,392.3000,168.2400,116.0300,88.9000
2021-02-17,392.3900,166.3300,116.2600,88.7900
2021-02-18,390.7200,166.3200,116.2000,88.4100
2021-02-19,390.0300,167.0100,115.8400,88.9200
2021-02-22,387.0300,169.5100,115.4800,89.6600
2021-02-23,387.5000,169.1200,115.5100,90.2200
2021-02-24,391.7700,169.0000,115.4700,90.9100
2021-02-25,382.3300,165.8200,114.4100,89.1700
2021-02-26,380.3600,161.8100,115.3400,87.8700
2021-03-01,389.5800,161.5300,115.0900,88.2600
2021-03-02,386.5400,162.4100,115.1100,87.4100
2021-03-03,381.4200,160.6200,114.6900,86.9100
2021-03-04,376.7000,159.0400,114.3600,85.9200
2021-03-05,383.6300,159.1400,114.2800,86.8600
2021-03-08,381.7200,157.4900,113.8300,87.6100
2021-03-09,387.1700,160.8400,114.2600,88.1900
2021-03-10,389.5800,161.6600,114.4500,89.0700
2021-03-11,393.5300,161.5200,114.4400,90.1100
2021-03-12,394.0600,161.4900,113.7900,91.6200
2021-03-15,396.4100,162.2000,113.9100,92.9800
2021-03-16,395.9100,162.3500,113.8700,92.6000
2021-03-17,397.2600,163.5100,113.8600,92.6800
2021-03-18,391.4800,162.5600,113.4200,91.7400
2021-03-19,389.4800,163.2400,113.5100,90.4900
2021-03-22,392.5900,163.0000,113.7300,91.1300
2021-03-23,389.5000,161.8100,114.0200,91.0000
2021-03-24,387.5200,162.3700,114.1600,90.4900
2021-03-25,389.7000,161.7800,114.1000,90.8800
2021-03-26,395.9800,162.2400,113.9100,92.8400
2021-03-29,395.7800,160.3100,113.7200,92.3000
2021-03-30,394.7300,157.5700,113.8100,92.4200
2021-03-31,396.3300,159.9600,113.8300,91.8600
2021-04-01,400.6100,161.9800,114.0400,93.5300
2021-04-05,406.3600,161.9200,113.8100,93.8900
2021-04-06,406.1200,163.2200,114.2100,94.1300
2021-04-07,406.5900,162.7600,114.0300,94.2000
2021-04-08,408.5200,164.5100,114.3100,93.8500
2021-04-09,411.4900,163.2700,114.1800,93.7400
2021-04-12,411.6400,162.2800,114.1500,94.2900
2021-04-13,412.8600,163.4300,114.4800,94.7600
2021-04-14,411.4500,162.7200,114.3900,94.2600
2021-04-15,415.8700,165.3500,114.8400,95.9100
2021-04-16,417.2600,166.3500,114.5400,96.1200
2021-04-19,415.2100,165.8900,114.4500,96.3100
2021-04-20,412.1700,166.4800,114.6300,97.1000
2021-04-21,416.0700,168.1300,114.7400,97.7400
2021-04-22,412.2700,167.0400,114.7700,97.2100
2021-04-23,416.7400,166.4000,114.7500,97.7800
2021-04-26,417.6100,166.8400,114.6500,98.0700
2021-04-27,417.5200,166.4200,114.3700,98.0600
2021-04-28,417.4000,166.9100,114.4300,97.8500
2021-04-29,420.0600,166.2200,114.3700,98.6900
2021-04-30,417.3000,165.6600,114.4900,99.0800
2021-05-03,418.2000,167.8100,114.3900,98.8900
2021-05-04,415.6200,166.5800,114.5300,98.2500
2021-05-05,415.7500,167.2700,114.6200,96.6200
2021-05-06,419.0700,170.0600,114.6400,97.1600
2021-05-07,422.1200,171.5900,114.6100,98.4400
2021-05-10,417.9400,172.1100,114.4300,98.4100
2021-05-11,414.2100,172.1400,114.1800,97.1700
2021-05-12,405.4100,170.4300,113.7800,94.7100
2021-05-13,410.2800,171.1300,114.0400,95.9400
2021-05-14,416.5800,172.6900,114.3000,97.0800
2021-05-17,415.5200,174.7000,114.2000,97.1800
2021-05-18,411.9400,175.0400,114.0600,97.2000
2021-05-19,410.8600,175.1600,113.9000,96.8900
2021-05-20,415.2800,175.9600,114.2900,97.9800
2021-05-21,414.9400,176.0400,114.3400,97.8800
2021-05-24,419.1700,176.3500,114.4500,99.1000
2021-05-25,418.2400,177.9500,114.7300,99.0700
2021-05-26,419.0700,177.6400,114.6900,99.5100
2021-05-27,419.2900,177.7100,114.5500,99.2800
2021-05-28,420.0400,178.3800,114.5500,99.8800
2021-06-01,419.6700,177.9000,114.3300,101.6800
2021-06-02,420.3300,178.7700,114.4800,102.8700
2021-06-03,418.7700,175.2700,114.2100,102.4900
2021-06-04,422.6000,177.1600,114.6800,102.5400
2021-06-07,422.1900,177.8700,114.6000,103.7500
2021-06-08,422.2800,177.3200,114.8100,104.6100
2021-06-09,421.6500,176.9800,115.0400,104.7500
2021-06-10,423.6100,177.7400,115.2800,105.5000
2021-06-11,424.3100,175.7400,115.2300,105.0800
2021-06-14,425.2600,174.7100,114.9400,105.4900
2021-06-15,424.4800,174.0500,114.9900,104.3600
2021-06-16,422.1100,171.1100,114.6200,103.6800
2021-06-17,421.9700,165.8500,114.9800,103.5500
2021-06-18,414.9200,164.9300,115.2900,101.7900
2021-06-21,420.8600,166.9500,114.9900,103.8900
2021-06-22,423.1100,166.2500,115.1100,103.3500
2021-06-23,422.6000,166.1400,115.0500,103.1700
2021-06-24,425.1000,166.0400,115.0900,102.2200
2021-06-25,426.6100,166.5900,114.8600,102.9100
2021-06-28,427.4700,166.5800,115.1900,102.6100
2021-06-29,427.7000,164.8300,115.2500,102.3300
2021-06-30,428.0600,165.6300,115.3300,101.7900
2021-07-01,430.4300,166.2000,115.1100,102.2300
2021-07-02,433.7200,167.2900,115.3600,102.5400
2021-07-06,432.9300,168.1200,115.7300,103.2900
2021-07-07,434.4600,168.7600,115.9300,103.6500
2021-07-08,430.9200,168.6500,116.0600,103.3600
2021-07-09,435.5200,169.2100,115.6800,105.0600
2021-07-12,437.0800,169.0000,115.6100,105.9600
2021-07-13,435.5900,169.2200,115.3600,104.4800
2021-07-14,436.2400,171.0400,115.7500,105.2100
2021-07-15,434.7500,171.0700,116.0000,105.3800
2021-07-16,431.3400,169.4100,115.9000,105.3100
2021-07-19,424.9700,169.6100,116.5100,103.3900
2021-07-20,431.0600,169.3900,116.4000,105.8300
2021-07-21,434.5500,168.7600,116.0200,105.8200
2021-07-22,435.4600,169.0900,116.2900,104.9800
2021-07-23,439.9400,168.5600,116.2100,105.8500
2021-07-26,441.0200,168.1600,116.1100,105.9000
2021-07-27,439.0100,168.4400,116.3800,106.5000
2021-07-28,438.8300,169.2900,116.4900,106.1300
2021-07-29,440.6500,171.1700,116.3000,106.1500
2021-07-30,438.5100,169.8200,116.4600,106.2900
2021-08-02,437.5900,169.6100,116.5400,106.0600
2021-08-03,441.1500,169.4900,116.5800,106.1900
2021-08-04,438.9800,169.5300,116.5700,105.8600
2021-08-05,441.7600,168.8600,116.3100,107.1000
2021-08-06,442.4900,164.6400,115.7900,106.9100
2021-08-09,442.1300,161.7200,115.5800,106.3400
2021-08-10,442.6800,161.7700,115.4300,105.3300
2021-08-11,443.7800,164.0000,115.5400,105.9500
2021-08-12,445.1100,164.0400,115.5500,106.1800
2021-08-13,445.9200,166.3900,115.9700,106.7600
2021-08-16,446.9700,167.2200,116.0300,106.6300
2021-08-17,444.0400,166.9700,115.9400,106.5200
2021-08-18,439.1800,167.1000,115.9500,105.5500
2021-08-19,439.8600,166.6100,116.1500,106.0600
2021-08-20,443.3600,166.7000,116.1600,106.5900
2021-08-23,447.2600,168.7300,116.1600,106.3900
2021-08-24,447.9700,168.6500,115.9900,105.9200
2021-08-25,448.9100,167.4800,115.7700,105.8500
2021-08-26,446.2600,167.6700,115.7800,105.8900
2021-08-27,450.2500,170.1900,116.1000,107.0000
2021-08-30,452.2300,169.3500,116.2300,108.0700
2021-08-31,451.5600,169.6900,116.0600,108.5800
2021-09-01,451.8000,169.7000,115.9300,110.3200
2021-09-02,453.1900,169.2500,116.0500,110.9000
2021-09-03,453.0800,171.0600,115.8500,110.9200
2021-09-07,451.4600,167.7100,115.5400,109.6700
2021-09-08,450.9100,167.2900,115.7300,110.2200
2021-09-09,448.9800,168.0300,116.1000,107.9800
2021-09-10,445.4400,167.1800,115.8700,106.4000
2021-09-13,446.5800,167.7400,116.0200,107.1200
2021-09-14,444.1700,168.8200,116.2800,106.9300
2021-09-15,447.8800,167.8300,116.1700,107.2700
2021-09-16,447.1700,164.0300,115.9700,107.3600
2021-09-17,441.4000,163.7700,115.8700,106.4000
2021-09-20,434.0400,164.9400,116.0900,105.7500
2021-09-21,433.6300,166.0400,116.1400,105.8000
2021-09-22,437.8600,165.4200,116.1800,106.8300
2021-09-23,443.1800,163.5100,115.6100,106.6200
2021-09-24,443.9100,163.3000,115.4100,104.8300
2021-09-27,442.6400,163.6400,115.2500,103.4200
2021-09-28,433.7200,162.0500,114.7700,102.7200
2021-09-29,434.4500,161.3200,114.8500,103.4900
2021-09-30,429.1400,164.2200,114.8300,101.7800
2021-10-01,434.2400,164.5900,115.0000,103.2200
2021-10-04,428.6400,165.3600,114.9200,103.2400
2021-10-05,433.1000,164.5900,114.6500,102.5300
2021-10-06,434.9000,165.0300,114.7000,103.5100
2021-10-07,438.6600,164.1600,114.3800,103.7900
2021-10-08,437.8600,164.2300,114.1300,102.8100
